,movie_id,original_language,status,title,genres,keywords,overview,cast,crew
1861,7345,en,Released,There Will Be Blood,['Drama'],"['brotherbrotherrelationship', 'deaf-mute', 'americandream', 'fanatic', 'pipeline', 'petrol', 'father', 'stepfather', 'oil', 'money', 'killer', 'alcoholic']","When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.","['Daniel Day-Lewis', 'Paul Dano', 'Dillon Freasier']",['Paul Thomas Anderson']
1862,14317,en,Released,The Wild Thornberrys Movie,"['Animation', 'Adventure', 'Family']","['sistersisterrelationship', 'safari', 'wildlife', 'baboon', 'chimpanzee', 'womandirector']","Eliza and Debbie are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals....","['Lacey Chabert', 'Tom Kane', 'Cree Summer']",['Cathy Malkasian']
1863,20694,en,Released,Rugrats Go Wild,"['Animation', 'Family']",['kidsandfamily'],"Rugrats Go Wild is a 2003 crossover animated film, with two animated Nickelodeon television series Rugrats and The Wild Thornberrys.The film was produced by Klasky Csupo and released in theaters on June 13, 2003 by Paramount Pictures and Nickelodeon Movies. It also makes this the Rugrats series finale, after the show ceased production. As there are currently no further Rugrats movies in production, Rugrats Go Wild stands as the final Rugrats film. It is the only Nickelodeon film to be a crossover. Although it is a crossover film, it is primarily a Rugrats movie as the main plot focuses on the those characters.The Rugrats family vacation takes an exotic detour when their boat capsizes and they become shipwrecked on a deserted tropical island. With the jungle as their new backyard, the babies reace wildly from one dangerous adventure to the next…soon to discover that someone else is on the island. It's The Wild Thornberrys...on an island adventure of their own!","['E.G. Daily', 'Nancy Cartwright', 'Kath Soucie']",['Norton Virgien']
1864,12277,en,Released,Undercover Brother,"['Action', 'Comedy']","['usapresident', 'doublelife', 'policyandorganisations', 'undercover', 'intelligence', 'partner', 'duringcreditsstinger']","An Afro-American organization, the B.R.O.T.H.E.R.H.O.O.D., is in permanent fight against a white organization ""The Man"" defending the values of the black people in North America. When the Afro-American candidate Gen. Warren Boutwell behaves strangely in his presidential campaign, Undercover Brother is hired to work undercover for ""The Man"" and find what happened with the potential candidate.","['Eddie Griffin', 'Chris Kattan', 'Denise Richards']",['Malcolm D. Lee']
1865,9779,en,Released,The Sisterhood of the Traveling Pants,"['Drama', 'Comedy']","['holiday', 'femalefriendship', 'jeans', 'comingofage', 'teenagegirl', 'summer', 'basedonyoungadultnovel']","Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.","['Amber Tamblyn', 'Alexis Bledel', 'America Ferrera']",['Ken Kwapis']
1866,2140,en,Released,Kiss of the Dragon,"['Action', 'Crime', 'Thriller']","['paris', 'prostitute', 'drug']","Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.","['Jet Li', 'Bridget Fonda', 'Tchéky Karyo']",['Chris Nahon']
1867,12620,en,Released,The House Bunny,"['Romance', 'Comedy']","['virgin', 'nudity', 'college', 'costume', 'yoga', 'bikini', 'party', 'playboy', 'jail', 'sorority', 'pregnancy', 'model', 'carwash', 'fraternity', 'pledge']","Shelley is living a carefree life until a rival gets her tossed out of the Playboy Mansion. With nowhere to go, fate delivers her to the sorority girls from Zeta Alpha Zeta. Unless they can sign a new pledge class, the seven socially clueless women will lose their house to the scheming girls of Phi Iota Mu. In order to accomplish their goal, they need Shelley to teach them the ways of makeup and men; at the same time, Shelley needs some of what the Zetas have - a sense of individuality. The combination leads all the girls to learn how to stop pretending and start being themselves.","['Anna Faris', 'Emma Stone', 'Kat Dennings']",['Fred Wolf']
1868,14177,en,Released,Beauty Shop,"['Comedy', 'Romance']",[],"You thought you'd heard it all in the barbershop, but you haven't heard anything yet - the women get their own chance to shampoo, shine, and speak their minds in Beauty Shop.","['Queen Latifah', 'Alicia Silverstone', 'Andie MacDowell']",['Bille Woodruff']
1869,198185,en,Released,Million Dollar Arm,['Drama'],"['baseball', 'sport', 'duringcreditsstinger']","In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family.","['Jon Hamm', 'Bill Paxton', 'Lake Bell']",['Craig Gillespie']
1870,227156,en,Released,The Giver,"['Drama', 'ScienceFiction']","['dystopia', 'blackandwhite', 'basedonyoungadultnovel']","In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.","['Jeff Bridges', 'Meryl Streep', 'Brenton Thwaites']",['Phillip Noyce']
1871,10735,en,Released,What a Girl Wants,['Comedy'],"['londonengland', 'england', 'daughter', 'politician', 'teenagegirl', 'fatherdaughterrelationship', 'americanabroad', 'teencomedy', 'womandirector']","An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.","['Amanda Bynes', 'Colin Firth', 'Kelly Preston']",['Dennie Gordon']
1872,11351,en,Released,Jeepers Creepers 2,"['Horror', 'Thriller']","['fathersonrelationship', 'scarecrow', 'peasant', 'farm', 'immortality', 'mythicalcreature', 'father']","After 23 horrifying days of gorging on human flesh, an ancient creature known as the Creeper embarks on a final voracious feeding frenzy, terrorizing a group of varsity basketball players, cheerleaders and coaches stranded on a remote highway when their bus breaks down. The terrified group is forced to come together and do battle against the winged creature hell-bent on completing its grizzly ritual.","['Ray Wise', 'Jonathan Breck', 'Garikayi Mutambirwa']",['Victor Salva']
1873,10030,en,Released,Good Luck Chuck,"['Comedy', 'Drama', 'Romance']","['sex', 'aquarium', 'nudity', 'one-nightstand', 'bride', 'man-womanrelation', 'love', 'curse', 'wedding', 'dentist', 'basedonshortstory', 'duringcreditsstinger']","Cursed since childhood, dentist Charlie Kagan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.","['Dane Cook', 'Jessica Alba', 'Dan Fogler']",['Mark Helfrich']
1874,10623,en,Released,Cradle 2 the Grave,"['Action', 'Crime', 'Drama']","['robbery', 'diamant', 'intelligence', 'bankrobber', 'thief', 'bankrobbery', 'financialtransactions', 'hoodlum']","Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him.","['Jet Li', 'DMX', 'Kelly Hu']",['Andrzej Bartkowiak']
1875,590,en,Released,The Hours,['Drama'],"['londonengland', 'suicide', 'gay', 'poetry', 'aids', 'drowning', 'depression', 'home', 'wayoflife', 'self-destruction', 'province', 'literature', 'empowerment', 'countrylife', ""family'sdailylife"", 'senseoflife', 'homelessness', ""leavingone'sfamily"", 'delusion']","""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.","['Nicole Kidman', 'Julianne Moore', 'Meryl Streep']",['Stephen Daldry']
1876,9655,en,Released,She's the Man,"['Comedy', 'Drama', 'Family', 'Romance']","['roommate', 'twinsister', 'sport', 'boardingschool', 'twinbrother', 'mistakenidentity', 'soccer', 'teenager', 'teencomedy', 'tomboy', 'fakeidentity', 'disguisedvoice', 'thebiggame']","Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.","['Amanda Bynes', 'Channing Tatum', 'Laura Ramsey']",['Andy Fickman']
1877,1268,en,Released,Mr. Bean's Holiday,"['Family', 'Comedy']","['holiday', 'france', 'filmdirector', 'chaos', 'clumsyfellow', 'todropbrick', 'aftercreditsstinger']","Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.","['Rowan Atkinson', 'Max Baldry', 'Emma de Caunes']",['Steve Bendelack']
1878,11237,en,Released,Anacondas: The Hunt for the Blood Orchid,"['Adventure', 'Action', 'Horror', 'ScienceFiction', 'Thriller']","['snake', 'expedition', 'traitor', 'research', 'orchid', 'jungle', 'animalhorror']","The blood orchid - A rare flower that holds the secret of eternal life and a fortune to the pharmaceutical company that finds it. Led by a two-fisted soldier of fortune, a scientific expedition is sent deep into the jungles of Borneo to locate and bring back samples of the legendary plant. Battling their way upriver, the explorers brave poisonous insects, ferocious crocodiles and savage headhunters, unaware they're being stalked by an even greater danger: a nest of giant anacondas, voracious, fifty-foot-long flesh-eaters who'll stop at nothing to protect their breeding ground, the blood orchid's home.","['Johnny Messner', 'KaDee Strickland', 'Matthew Marsden']",['Dwight H. Little']
1879,190955,en,Released,Blood Ties,"['Thriller', 'Crime', 'Drama']",[],"Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.","['Clive Owen', 'Billy Crudup', 'Marion Cotillard']",['Guillaume Canet']
1880,5123,en,Released,August Rush,['Drama'],"['date', 'lossofson', 'loveatfirstsight', 'childlabour', 'guitar', 'lossofchild', 'lover(female)', ""loveofone'slife"", 'harmonica', 'lie', 'choir', 'churchchoir', 'rockstar', 'cello', 'forbiddenlove', 'musiclover', 'organ', 'kiss', 'affection', 'music', 'concert', 'tenderness', 'motherlylove', ""children'shome"", 'deathofachild', 'orphanage', 'secretlove', 'crush', 'children', 'fallinginlove', 'relationship', 'womandirector', 'piano']","A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.","['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers']",['Kirsten Sheridan']
1881,4518,en,Released,Elizabeth,"['Drama', 'History']","['duke', 'historicalfigure', 'treason', 'catholic', 'protestant']","The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.","['Cate Blanchett', 'Geoffrey Rush', 'Christopher Eccleston']",['Shekhar Kapur']
